"seqnames"	"start"	"end"	"width"	"strand"	"peakName"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"
"chr8"	19834577	19834808	232	"*"	"peak65349"	"Distal Intergenic"	8	19779592	19803618	24027	1	"4930467E23Rik"	"NM_001039553"	54985
"chr8"	22682743	22683268	526	"*"	"peak65392"	"Promoter (<=1kb)"	8	22682849	22710969	28121	1	"Vps36"	"NM_001368379"	0
"chr8"	23727484	23728003	520	"*"	"peak65441"	"Promoter (<=1kb)"	8	23716626	23727684	11059	2	"Gins4"	"NM_024240"	0
"chr8"	23746882	23747264	383	"*"	"peak65444"	"Promoter (<=1kb)"	8	23731342	23747096	15755	2	"Golga7"	"NM_001042484"	0
"chr8"	26648494	26648863	370	"*"	"peak65597"	"Exon (NM_199042/Thap1, exon 1 of 3)"	8	26648197	26654179	5983	1	"Thap1"	"NM_199042"	297
"chr8"	31658660	31658981	322	"*"	"peak65694"	"Promoter (<=1kb)"	8	31649496	31658752	9257	2	"Mak16"	"NM_026453"	0
"chr8"	35291055	35291204	150	"*"	"peak65803"	"Distal Intergenic"	8	35274764	35287048	12285	1	"Dusp4"	"NM_176933"	16291
"chr8"	40964665	40965288	624	"*"	"peak65923"	"Promoter (<=1kb)"	8	40945579	40964795	19217	2	"Cnot7"	"NM_001271543"	0
"chr8"	41494864	41495023	160	"*"	"peak65935"	"Promoter (<=1kb)"	8	41443949	41494968	51020	2	"Mtus1"	"NM_001005865"	0
"chr8"	41692372	41692851	480	"*"	"peak65939"	"Promoter (<=1kb)"	8	41692796	41787124	94329	1	"Pcm1"	"NM_023662"	0
"chr8"	47004785	47005148	364	"*"	"peak66031"	"Promoter (<=1kb)"	8	47005104	47033603	28500	1	"Cenpu"	"NM_001368403"	0
"chr8"	47069936	47070604	669	"*"	"peak66033"	"Promoter (<=1kb)"	8	47070326	47092733	22408	1	"Casp3"	"NM_001284409"	0
"chr8"	47986477	47986801	325	"*"	"peak66085"	"Promoter (<=1kb)"	8	47986680	48005872	19193	1	"Rwdd4a"	"NM_203507"	0
"chr8"	49008520	49008670	151	"*"	"peak66150"	"Intron (NM_001145937/Tenm3, intron 2 of 26)"	8	48678700	49127725	449026	2	"Tenm3"	"NM_001145937"	119055
"chr8"	54982939	54983287	349	"*"	"peak66170"	"Promoter (<=1kb)"	8	54973468	54983033	9566	2	"Spcs3"	"NM_029701"	0
"chr8"	57004099	57004297	199	"*"	"peak66190"	"Promoter (<=1kb)"	8	57004189	57046974	42786	1	"Fbxo8"	"NM_001368347"	0
"chr8"	57940652	57941173	522	"*"	"peak66199"	"Promoter (<=1kb)"	8	57940997	57959764	18768	1	"2500002B13Rik"	"NR_126555"	0
"chr8"	61436039	61437056	1018	"*"	"peak66241"	"Promoter (<=1kb)"	8	61363423	61436345	72923	2	"Clcn3"	"NM_007711"	0
"chr8"	61445792	61446736	945	"*"	"peak66242"	"Promoter (<=1kb)"	8	61446227	61584380	138154	1	"Nek1"	"NM_001293637"	0
"chr8"	61710205	61710354	150	"*"	"peak66250"	"Intron (NM_021506/Sh3rf1, intron 2 of 11)"	8	61734556	61741906	7351	2	"1700001D01Rik"	"NR_045475"	31552
"chr8"	61940580	61940870	291	"*"	"peak66264"	"Promoter (<=1kb)"	8	61940768	61956534	15767	1	"Cbr4"	"NM_145595"	0
"chr8"	66939088	66939372	285	"*"	"peak66337"	"Promoter (<=1kb)"	8	66928995	66939182	10188	2	"Tma16"	"NM_001357208"	0
"chr8"	67204776	67204988	213	"*"	"peak66340"	"Distal Intergenic"	8	67150074	67159450	9377	1	"Npy1r"	"NM_010934"	54702
"chr8"	67312739	67312946	208	"*"	"peak66342"	"Promoter (<=1kb)"	8	67312869	67343216	30348	1	"Naf1"	"NM_001163564"	0
"chr8"	69714046	69714199	154	"*"	"peak66400"	"Distal Intergenic"	8	69723756	69756029	32274	1	"D130040H23Rik"	"NM_001384124"	-9557
"chr8"	70202230	70202933	704	"*"	"peak66418"	"Promoter (<=1kb)"	8	70194289	70202612	8324	2	"Zfp963"	"NM_001200023"	0
"chr8"	70448839	70449472	634	"*"	"peak66434"	"Promoter (<=1kb)"	8	70359719	70449034	89316	2	"Gatad2a"	"NM_001286450"	0
"chr8"	70591794	70592143	350	"*"	"peak66443"	"Promoter (<=1kb)"	8	70583456	70591847	8392	2	"Rfxank"	"NM_001025589"	0
"chr8"	71724931	71725587	657	"*"	"peak66515"	"Promoter (<=1kb)"	8	71703241	71725234	21994	2	"Haus8"	"NM_001363402"	0
"chr8"	73246448	73246833	386	"*"	"peak66607"	"Promoter (<=1kb)"	8	73231839	73246458	14620	2	"Slc35e1"	"NM_177766"	0
"chr8"	75720169	75720378	210	"*"	"peak66658"	"Promoter (<=1kb)"	8	75720278	75758606	38329	1	"Hmgxb4"	"NM_001316753"	0
"chr8"	75760156	75760852	697	"*"	"peak66662"	"Promoter (<=1kb)"	8	75760314	75796749	36436	1	"Tom1"	"NM_001136259"	0
"chr8"	78275958	78276116	159	"*"	"peak66714"	"Promoter (<=1kb)"	8	78276026	78307967	31942	1	"Prmt9"	"NM_001081240"	0
"chr8"	80438054	80438559	506	"*"	"peak66819"	"Promoter (<=1kb)"	8	80410071	80438369	28299	2	"Abce1"	"NM_015751"	0
"chr8"	84441631	84441948	318	"*"	"peak66934"	"Promoter (<=1kb)"	8	84441806	84449980	8175	1	"Ddx39a"	"NM_001363117"	0
"chr8"	84442049	84442247	199	"*"	"peak66935"	"Promoter (<=1kb)"	8	84442203	84449980	7778	1	"Ddx39a"	"NM_001363116"	0
"chr8"	84681858	84682411	554	"*"	"peak66953"	"Promoter (<=1kb)"	8	84682323	84696824	14502	1	"Asf1b"	"NM_024184"	0
"chr8"	86671940	86672155	216	"*"	"peak67067"	"Intron (NM_001364411/Phkb, intron 13 of 33)"	8	86567617	86787271	219655	1	"Phkb"	"NM_199446"	104323
"chr8"	88864228	88864588	361	"*"	"peak67167"	"Promoter (<=1kb)"	8	88864513	88898571	34059	1	"Heatr3"	"NM_172757"	0
"chr8"	95393173	95393390	218	"*"	"peak67421"	"Promoter (<=1kb)"	8	95393228	95401085	7858	1	"Arl2bp"	"NM_024191"	0
"chr8"	96534022	96534449	428	"*"	"peak67495"	"Promoter (<=1kb)"	8	96445560	96534073	88514	2	"Cnot1"	"NM_001205226"	0
"chr8"	96867853	96868013	161	"*"	"peak67516"	"Distal Intergenic"	8	96590761	96615029	24269	2	"Got2"	"NM_010325"	-252824
"chr8"	105897376	105897561	186	"*"	"peak67621"	"5' UTR"	8	105897306	105944620	47315	1	"Cbfb"	"NM_022309"	70
"chr8"	106292588	106293009	422	"*"	"peak67644"	"Promoter (<=1kb)"	8	106251093	106292696	41604	2	"Atp6v0d1"	"NM_013477"	0
"chr8"	106485081	106485451	371	"*"	"peak67658"	"Promoter (<=1kb)"	8	106440676	106485239	44564	2	"Gfod2"	"NM_001368385"	0
"chr8"	106553762	106554456	695	"*"	"peak67664"	"Promoter (<=1kb)"	8	106494940	106553840	58901	2	"Ranbp10"	"NM_145824"	0
"chr8"	107783237	107783566	330	"*"	"peak67736"	"Promoter (<=1kb)"	8	107775341	107783369	8029	2	"Cog8"	"NM_139229"	0
"chr8"	107823123	107823339	217	"*"	"peak67739"	"Promoter (<=1kb)"	8	107796032	107823180	27149	2	"Terf2"	"NM_001371065"	0
"chr8"	108019866	108020210	345	"*"	"peak67746"	"Promoter (<=1kb)"	8	108020102	108106149	86048	1	"Nfat5"	"NM_001286260"	0
"chr8"	108140579	108140779	201	"*"	"peak67751"	"Intron (NR_039557_4/Mir5098, intron 2 of 3)"	8	108114857	108129837	14981	2	"Nqo1"	"NM_008706"	-10742
"chr8"	110292247	110292595	349	"*"	"peak67847"	"Promoter (<=1kb)"	8	110274631	110292493	17863	2	"Dhx38"	"NM_178380"	0
"chr8"	110505036	110505355	320	"*"	"peak67860"	"Promoter (<=1kb)"	8	110505215	110590841	85627	1	"Ap1g1"	"NM_001301211"	0
"chr8"	110594959	110595246	288	"*"	"peak67862"	"Promoter (<=1kb)"	8	110595235	110671303	76069	1	"Phlpp2"	"NM_001122594"	0
"chr8"	112248659	112249029	371	"*"	"peak67951"	"Promoter (<=1kb)"	8	112175416	112248739	73324	2	"Wdr59"	"NM_001170742"	0
"chr8"	112602952	112603607	656	"*"	"peak67969"	"Promoter (<=1kb)"	8	112591530	112603307	11778	2	"Tmem170"	"NM_025781"	0
"chr8"	116360787	116360958	172	"*"	"peak68126"	"Distal Intergenic"	8	116429992	116433633	3642	2	"Maf"	"NM_001025577"	72675
"chr8"	117705326	117705882	557	"*"	"peak68195"	"Promoter (<=1kb)"	8	117696334	117705392	9059	2	"1700030J22Rik"	"NM_001357254"	0
"chr8"	118528574	118528906	333	"*"	"peak68242"	"Promoter (<=1kb)"	8	118518376	118528713	10338	2	"Mphosph6"	"NM_001357232"	0
"chr8"	120840554	120840884	331	"*"	"peak68379"	"Promoter (<=1kb)"	8	120840891	120881313	40423	1	"6430548M08Rik"	"NM_001163762"	-7
"chr8"	122634356	122634616	261	"*"	"peak68526"	"Promoter (<=1kb)"	8	122634572	122643620	9049	1	"BC048644"	"NR_167716"	0
"chr8"	122676722	122677420	699	"*"	"peak68529"	"Promoter (<=1kb)"	8	122677231	122755999	78769	1	"Banp"	"NM_001110100"	0
"chr8"	123337976	123338404	429	"*"	"peak68570"	"Promoter (<=1kb)"	8	123304976	123338226	33251	2	"Galns"	"NM_001193645"	0
"chr8"	124045221	124045500	280	"*"	"peak68616"	"Promoter (<=1kb)"	8	123994983	124045315	50333	2	"Fanca"	"NM_016925"	0
"chr8"	125247355	125247553	199	"*"	"peak68704"	"Promoter (<=1kb)"	8	125247506	125278746	31241	1	"Cog2"	"NM_029746"	0
"chr8"	125448658	125448983	326	"*"	"peak68725"	"Promoter (<=1kb)"	8	125448905	125464863	15959	1	"Arv1"	"NM_001368372"	0
"chr8"	127672541	127672870	330	"*"	"peak68898"	"Promoter (<=1kb)"	8	127657414	127672671	15258	2	"Tomm20"	"NM_024214"	0
"chr9"	3335368	3335783	416	"*"	"peak69005"	"Intron (NM_026303/Alkbh8, intron 1 of 11)"	9	3335231	3385846	50616	1	"Alkbh8"	"NM_026303"	137
"chr9"	7184130	7184636	507	"*"	"peak69035"	"Promoter (<=1kb)"	9	7184505	7208205	23701	1	"Dcun1d5"	"NM_001357483"	0
"chr9"	13245837	13246823	987	"*"	"peak69100"	"Promoter (<=1kb)"	9	13246611	13292703	46093	1	"Ccdc82"	"NM_025534"	0
"chr9"	13660271	13660700	430	"*"	"peak69122"	"Promoter (<=1kb)"	9	13660475	13720192	59718	1	"Mtmr2"	"NM_001372573"	0
"chr9"	14411662	14411970	309	"*"	"peak69147"	"Promoter (<=1kb)"	9	14411915	14421916	10002	1	"Cwc15"	"NM_023153"	0
"chr9"	15191026	15191409	384	"*"	"peak69192"	"Promoter (<=1kb)"	9	15171647	15191202	19556	2	"Med17"	"NM_001364533"	0
"chr9"	15268762	15269264	503	"*"	"peak69195"	"Promoter (<=1kb)"	9	15228210	15269084	40875	2	"Cep295"	"NM_176976"	0
"chr9"	18203796	18203958	163	"*"	"peak69247"	"Intron (NM_025844/Chordc1, intron 1 of 10)"	9	18203563	18225296	21734	1	"Chordc1"	"NM_025844"	233
"chr9"	18384597	18385257	661	"*"	"peak69249"	"Promoter (<=1kb)"	9	18365350	18384855	19506	2	"Zfp558"	"NM_028935"	0
"chr9"	20296339	20296605	267	"*"	"peak69264"	"Promoter (<=1kb)"	9	20256432	20296454	40023	2	"Zfp560"	"NM_001004190"	0
"chr9"	20789342	20789823	482	"*"	"peak69290"	"Exon (NM_145154/Angptl6, exon 2 of 6)"	9	20785105	20791006	5902	2	"Angptl6"	"NM_145154"	1183
"chr9"	21061070	21061356	287	"*"	"peak69311"	"Promoter (<=1kb)"	9	21050727	21061230	10504	2	"Cdc37"	"NM_001378796"	0
"chr9"	21527135	21527565	431	"*"	"peak69352"	"Promoter (<=1kb)"	9	21527465	21615526	88062	1	"Smarca4"	"NM_001174078"	0
"chr9"	21848095	21848353	259	"*"	"peak69377"	"Promoter (<=1kb)"	9	21848306	21860203	11898	1	"Plppr2"	"NM_001290299"	0
"chr9"	22322644	22322912	269	"*"	"peak69404"	"Promoter (<=1kb)"	9	22322843	22355975	33133	1	"9530077C05Rik"	"NM_026739"	0
"chr9"	22386772	22387191	420	"*"	"peak69409"	"Promoter (<=1kb)"	9	22387011	22799576	412566	1	"Bbs9"	"NM_001360258"	0
"chr9"	26717628	26717961	334	"*"	"peak69533"	"Promoter (<=1kb)"	9	26674340	26717764	43425	2	"Glb1l2"	"NM_001310768"	0
"chr9"	28188372	28188564	193	"*"	"peak69578"	"Distal Intergenic"	9	28315624	28836706	521083	1	"Opcml"	"NM_177906"	-127060
"chr9"	30082732	30082894	163	"*"	"peak69621"	"Distal Intergenic"	9	28906045	29874565	968521	2	"Ntm"	"NM_172290"	-208167
"chr9"	31123012	31123482	471	"*"	"peak69661"	"Promoter (<=1kb)"	9	31060853	31123144	62292	2	"Aplp2"	"NM_001102455"	0
"chr9"	35121802	35122540	739	"*"	"peak69771"	"Promoter (<=1kb)"	9	35115517	35122351	6835	2	"Foxred1"	"NM_001291448"	0
"chr9"	43978107	43978481	375	"*"	"peak70041"	"Promoter (<=1kb)"	9	43978318	44006924	28607	1	"Usp2"	"NM_198092"	0
"chr9"	44318342	44319109	768	"*"	"peak70064"	"Promoter (<=1kb)"	9	44319011	44321703	2693	1	"Rps25"	"NM_024266"	0
"chr9"	44684038	44684372	335	"*"	"peak70088"	"Promoter (<=1kb)"	9	44684306	44704011	19706	1	"Ift46"	"NM_023831"	0
"chr9"	44684511	44684683	173	"*"	"peak70089"	"Intron (NM_023831/Ift46, intron 1 of 11)"	9	44684306	44704011	19706	1	"Ift46"	"NM_023831"	205
"chr9"	44792594	44792973	380	"*"	"peak70093"	"Promoter (<=1kb)"	9	44714652	44792587	77936	2	"Kmt2a"	"NM_001357549"	-7
"chr9"	44876757	44877014	258	"*"	"peak70098"	"Promoter (<=1kb)"	9	44834425	44876898	42474	2	"Ube4a"	"NM_001346698"	0
"chr9"	47441246	47441835	590	"*"	"peak70239"	"Promoter (<=1kb)"	9	47441468	47764689	323222	1	"Cadm1"	"NM_001310841"	0
"chr9"	48896265	48896680	416	"*"	"peak70301"	"Promoter (<=1kb)"	9	48896685	48953817	57133	1	"Usp28"	"NM_001359739"	-5
"chr9"	48966715	48967151	437	"*"	"peak70303"	"Promoter (<=1kb)"	9	48966881	48990073	23193	1	"Zw10"	"NM_012039"	0
"chr9"	50439925	50440130	206	"*"	"peak70365"	"Promoter (<=1kb)"	9	50432917	50439956	7040	2	"Pts"	"NM_001364488"	0
"chr9"	50920099	50920704	606	"*"	"peak70383"	"Promoter (<=1kb)"	9	50804101	50920373	116273	2	"Sik2"	"NM_178710"	0
"chr9"	53447890	53448435	546	"*"	"peak70447"	"Promoter (<=1kb)"	9	53348422	53447971	99550	2	"Atm"	"NM_007499"	0
"chr9"	53567263	53567521	259	"*"	"peak70449"	"Intron (NM_001161618/Cul5, intron 2 of 17)"	9	53578393	53592630	14238	1	"Gm16124"	"NR_166653"	-10872
"chr9"	54493546	54493858	313	"*"	"peak70488"	"Promoter (<=1kb)"	9	54493795	54511946	18152	1	"Idh3a"	"NM_029573"	0
"chr9"	54770752	54771129	378	"*"	"peak70503"	"Promoter (<=1kb)"	9	54771039	54819818	48780	1	"Ireb2"	"NM_022655"	0
"chr9"	56858002	56858378	377	"*"	"peak70582"	"Promoter (<=1kb)"	9	56858192	56890483	32292	1	"Snupn"	"NM_178374"	0
"chr9"	57468111	57468336	226	"*"	"peak70619"	"Promoter (<=1kb)"	9	57468227	57496081	27855	1	"Scamp2"	"NM_001378928"	0
"chr9"	57468424	57468643	220	"*"	"peak70620"	"Intron (NM_001378928/Scamp2, intron 1 of 9)"	9	57468227	57496081	27855	1	"Scamp2"	"NM_022813"	197
"chr9"	57818132	57818363	232	"*"	"peak70645"	"Promoter (<=1kb)"	9	57818269	57837251	18983	1	"Ubl7"	"NM_001122873"	0
"chr9"	62138998	62139147	150	"*"	"peak70852"	"Distal Intergenic"	9	62149878	62151382	1505	2	"A730043L09Rik"	"NR_040769"	12235
"chr9"	62718738	62719065	328	"*"	"peak70894"	"Promoter (<=1kb)"	9	62699111	62718930	19820	2	"Fem1b"	"NM_010193"	0
"chr9"	62719161	62719356	196	"*"	"peak70895"	"Promoter (<=1kb)"	9	62699111	62718930	19820	2	"Fem1b"	"NM_010193"	-231
"chr9"	63509679	63510150	472	"*"	"peak70936"	"Promoter (<=1kb)"	9	63509928	63551872	41945	1	"Aagab"	"NM_001357323"	0
"chr9"	63665250	63665760	511	"*"	"peak70944"	"Promoter (<=1kb)"	9	63554049	63665276	111228	2	"Smad3"	"NM_016769"	0
"chr9"	64188679	64188919	241	"*"	"peak70968"	"Promoter (<=1kb)"	9	64188867	64212704	23838	1	"Tipin"	"NM_001324556"	0
"chr9"	64644854	64645285	432	"*"	"peak70990"	"Promoter (<=1kb)"	9	64622582	64645038	22457	2	"Rab11a"	"NM_017382"	0
"chr9"	64718440	64718765	326	"*"	"peak70995"	"5' UTR"	9	64718293	64826949	108657	1	"Dennd4a"	"NM_001162917"	147
"chr9"	65201358	65201768	411	"*"	"peak71022"	"Promoter (<=1kb)"	9	65201542	65237940	36399	1	"Clpx"	"NM_001044389"	0
"chr9"	65583552	65583884	333	"*"	"peak71044"	"Promoter (<=1kb)"	9	65583830	65597582	13753	1	"Oaz2"	"NM_001301307"	0
"chr9"	65859067	65859257	191	"*"	"peak71056"	"Intron (NM_173185/Csnk1g1, intron 2 of 13)"	9	65816292	65952296	136005	1	"Csnk1g1"	"NM_173185"	42775
"chr9"	66031987	66032322	336	"*"	"peak71061"	"Promoter (<=1kb)"	9	65995409	66032168	36760	2	"Snx1"	"NM_019727"	0
"chr9"	68288019	68288251	233	"*"	"peak71170"	"Distal Intergenic"	9	68378184	68427482	49299	2	"4930502A04Rik"	"NR_040737"	139231
"chr9"	68665915	68666068	154	"*"	"peak71185"	"Intron (NM_013646/Rora, intron 1 of 10)"	9	68672628	68680604	7977	1	"9530091C08Rik"	"NR_033299"	-6560
"chr9"	69438956	69439183	228	"*"	"peak71220"	"Distal Intergenic"	9	69364226	69364313	88	1	"Mir3109"	"NR_037296"	74730
"chr9"	70564236	70564727	492	"*"	"peak71264"	"Promoter (<=1kb)"	9	70506296	70564429	58134	2	"Mindy2"	"NM_001374686"	0
"chr9"	72040358	72040592	235	"*"	"peak71329"	"Distal Intergenic"	9	71751534	72019101	267568	2	"Tcf12"	"NM_011544"	-21257
"chr9"	72892597	72892963	367	"*"	"peak71364"	"Promoter (<=1kb)"	9	72892786	72921220	28435	1	"Ccpg1"	"NM_001114328"	0
"chr9"	78016069	78016494	426	"*"	"peak71515"	"Promoter (<=1kb)"	9	78016474	78079391	62918	1	"Cilk1"	"NM_001163780"	0
"chr9"	78326561	78326782	222	"*"	"peak71536"	"Exon (NM_001191044/Ddx43, exon 14 of 17)"	9	78303059	78330871	27813	1	"Ddx43"	"NM_001191044"	23502
"chr9"	82857437	82858047	611	"*"	"peak71589"	"Promoter (<=1kb)"	9	82748212	82857542	109331	2	"Phip"	"NM_001081216"	0
"chr9"	83323018	83323371	354	"*"	"peak71597"	"Promoter (<=1kb)"	9	83273408	83323180	49773	2	"Lca5"	"NM_029434"	0
"chr9"	85631368	85631593	226	"*"	"peak71630"	"Promoter (<=1kb)"	9	85569413	85631387	61975	2	"Ibtk"	"NM_001081282"	0
"chr9"	86903796	86904163	368	"*"	"peak71660"	"Promoter (<=1kb)"	9	86904082	86959827	55746	1	"Cyb5r4"	"NM_001359962"	0
"chr9"	89586864	89587202	339	"*"	"peak71721"	"Promoter (<=1kb)"	9	89581256	89587096	5841	2	"Tmed3"	"NM_025360"	0
"chr9"	89996478	89996925	448	"*"	"peak71735"	"Promoter (<=1kb)"	9	89973722	89996873	23152	2	"Morf4l1"	"NM_001039147"	0
"chr9"	96001207	96001499	293	"*"	"peak71824"	"Promoter (<=1kb)"	9	96001482	96066680	65199	1	"Gk5"	"NM_001368879"	0
"chr9"	96246361	96246689	329	"*"	"peak71833"	"Promoter (<=1kb)"	9	96214710	96246484	31775	2	"Atp1b3"	"NM_001357212"	0
"chr9"	96360607	96360891	285	"*"	"peak71837"	"Promoter (<=1kb)"	9	96352990	96360728	7739	2	"Rnf7"	"NM_001311135"	0
"chr9"	96513506	96513709	204	"*"	"peak71846"	"Promoter (<=1kb)"	9	96421353	96513556	92204	2	"Rasa2"	"NM_053268"	0
"chr9"	98445537	98445929	393	"*"	"peak71947"	"Promoter (<=1kb)"	9	98444513	98445664	1152	2	"4930579K19Rik"	"NR_029444"	0
"chr9"	99450446	99451124	679	"*"	"peak72007"	"Promoter (<=1kb)"	9	99360444	99450952	90509	2	"Armc8"	"NM_028768"	0
"chr9"	101974244	101974448	205	"*"	"peak72097"	"Intron (NM_001168296/Ephb1, intron 3 of 14)"	9	102182123	102182174	52	2	"Mir7243"	"NR_106163"	207726
"chr9"	103879234	103880062	829	"*"	"peak72214"	"Promoter (<=1kb)"	9	103878959	103879558	600	2	"Gm33054"	"NR_168653"	0
"chr9"	103940506	103940862	357	"*"	"peak72220"	"Promoter (<=1kb)"	9	103940923	104004855	63933	1	"Acad11"	"NM_175324"	-61
"chr9"	104139998	104140522	525	"*"	"peak72228"	"Promoter (<=1kb)"	9	104028796	104140129	111334	2	"Dnajc13"	"NM_001163026"	0
"chr9"	106048294	106048457	164	"*"	"peak72309"	"5' UTR"	9	106048128	106068905	20778	1	"Wdr82"	"NM_029896"	166
"chr9"	106698870	106699301	432	"*"	"peak72350"	"Promoter (<=1kb)"	9	106699123	106758191	59069	1	"Dcaf1"	"NM_001015507"	0
"chr9"	107749859	107750230	372	"*"	"peak72396"	"Promoter (<=1kb)"	9	107650759	107750018	99260	2	"Rbm6"	"NM_011251"	0
"chr9"	108141018	108141446	429	"*"	"peak72420"	"Promoter (<=1kb)"	9	108082060	108141157	59098	2	"Dag1"	"NM_001276485"	0
"chr9"	108161712	108161913	202	"*"	"peak72423"	"Distal Intergenic"	9	108167642	108173697	6056	1	"Nicn1"	"NM_001364505"	-5729
"chr9"	110305232	110305849	618	"*"	"peak72544"	"Promoter (<=1kb)"	9	110254994	110305762	50769	2	"Klhl18"	"NM_001360306"	0
"chr9"	117869218	117869651	434	"*"	"peak72943"	"Promoter (<=1kb)"	9	117869590	117889552	19963	1	"Azi2"	"NM_001048146"	0
"chr9"	120406234	120406477	244	"*"	"peak73122"	"Promoter (<=1kb)"	9	120406397	120407139	743	1	"5830454E08Rik"	"NR_073359"	0
"chr9"	120762183	120762670	488	"*"	"peak73165"	"Promoter (<=1kb)"	9	120762466	120789573	27108	1	"Ctnnb1"	"NM_007614"	0
"chr9"	122779962	122780168	207	"*"	"peak73329"	"Promoter (<=1kb)"	9	122774154	122780065	5912	2	"1110059G10Rik"	"NM_025419"	0
"chr9"	122850145	122850583	439	"*"	"peak73332"	"Promoter (<=1kb)"	9	122850391	122852556	2166	1	"Tmem42"	"NM_001164823"	0
"chr9"	123680851	123681309	459	"*"	"peak73372"	"Promoter (<=1kb)"	9	123618565	123680964	62400	2	"Fyco1"	"NM_001110253"	0
"chrX"	6326916	6327065	150	"*"	"peak73524"	"Promoter (<=1kb)"	20	6327796	6549508	221713	1	"Shroom4"	"NM_001313764"	-731
"chrX"	9529046	9529327	282	"*"	"peak73637"	"Promoter (<=1kb)"	20	9520509	9529222	8714	2	"Dynlt3"	"NM_025975"	0
"chrX"	12108086	12108235	150	"*"	"peak73701"	"Distal Intergenic"	20	11902976	12026594	123619	2	"Bcor"	"NM_001168321"	-81492
"chrX"	12539741	12539965	225	"*"	"peak73717"	"Promoter (<=1kb)"	20	12521121	12539878	18758	2	"1810030O07Rik"	"NM_175141"	0
"chrX"	12938007	12938180	174	"*"	"peak73733"	"Intron (NM_009481/Usp9x, intron 1 of 44)"	20	12937737	13039566	101830	1	"Usp9x"	"NM_009481"	270
"chrX"	17438408	17438707	300	"*"	"peak73773"	"Promoter (<=1kb)"	20	17421839	17438564	16726	2	"Fundc1"	"NM_001313745"	0
"chrX"	20291658	20292166	509	"*"	"peak73796"	"Promoter (<=1kb)"	20	20291927	20386178	94252	1	"Jade3"	"NM_001289684"	0
"chrX"	23231246	23231436	191	"*"	"peak73834"	"Promoter (<=1kb)"	20	23085510	23231321	145812	2	"Klhl13"	"NM_026167"	0
"chrX"	36373921	36374236	316	"*"	"peak73912"	"Promoter (<=1kb)"	20	36355331	36373975	18645	2	"Upf3b"	"NM_026573"	0
"chrX"	37545275	37545476	202	"*"	"peak73969"	"Promoter (<=1kb)"	20	37488524	37545337	56814	2	"Lamp2"	"NM_001290485"	0
"chrX"	41240942	41241190	249	"*"	"peak74008"	"Intron (NM_001077712/Stag2, intron 1 of 32)"	20	41239578	41366063	126486	1	"Stag2"	"NM_021465"	1364
"chrX"	47297325	47297695	371	"*"	"peak74034"	"Promoter (<=1kb)"	20	47260848	47297579	36732	2	"Zdhhc9"	"NM_172465"	0
"chrX"	56098849	56099511	663	"*"	"peak74200"	"Promoter (<=1kb)"	20	56098930	56112542	13613	1	"Htatsf1"	"NM_028242"	0
"chrX"	72051764	72052061	298	"*"	"peak74339"	"Intron (NM_001109043/Zfp185, intron 12 of 18)"	20	72035685	72035750	66	1	"Mir2137"	"NR_035517"	16079
"chrX"	73129180	73129654	475	"*"	"peak74392"	"Promoter (<=1kb)"	20	73070198	73129296	59099	2	"Mecp2"	"NM_001081979"	0
"chrX"	73340514	73340988	475	"*"	"peak74402"	"Promoter (<=1kb)"	20	73340703	73348327	7625	1	"Atp6ap1"	"NM_001358375"	0
"chrX"	73436605	73437097	493	"*"	"peak74411"	"Promoter (<=1kb)"	20	73428326	73436880	8555	2	"Fam3a"	"NM_001313725"	0
"chrX"	74426116	74426386	271	"*"	"peak74434"	"Intron (NM_026126/Fundc2, intron 1 of 4)"	20	74426005	74440764	14760	1	"Fundc2"	"NM_026126"	111
"chrX"	84820163	84820640	478	"*"	"peak74510"	"Promoter (<=1kb)"	20	84745543	84820425	74883	2	"Gk"	"NM_001294138"	0
"chrX"	93165931	93166299	369	"*"	"peak74564"	"Intron (NM_001044386/Zfx, intron 1 of 8)"	20	93118237	93167013	48777	2	"Zfx"	"NM_001044386"	714
"chrX"	93278096	93278593	498	"*"	"peak74570"	"Promoter (<=1kb)"	20	93278536	93299574	21039	1	"Klhl15"	"NM_001039059"	0
"chrX"	94755214	94755377	164	"*"	"peak74603"	"Promoter (<=1kb)"	20	94755284	94974694	219411	1	"Zc3h12b"	"NM_001034907"	0
"chrX"	99148990	99149142	153	"*"	"peak74671"	"Intron (NM_001177937/Eda, intron 1 of 7)"	20	99019212	99444366	425155	1	"Eda"	"NM_010099"	129778
"chrX"	100266020	100266482	463	"*"	"peak74697"	"Promoter (<=1kb)"	20	100141392	100266169	124778	2	"Snx12"	"NM_001110311"	0
"chrX"	100472864	100473398	535	"*"	"peak74711"	"Promoter (<=1kb)"	20	100473257	100492199	18943	1	"Nono"	"NM_001252518"	0
"chrX"	100531372	100531644	273	"*"	"peak74715"	"Distal Intergenic"	20	100492715	100497147	4433	1	"Itgb1bp2"	"NM_013712"	38657
"chrX"	101162779	101163125	347	"*"	"peak74748"	"Promoter (<=1kb)"	20	101163075	101171279	8205	1	"Pin4"	"NM_001365090"	0
"chrX"	101200609	101200838	230	"*"	"peak74751"	"Promoter (<=1kb)"	20	101186426	101200697	14272	2	"Ercc6l"	"NM_146235"	0
